#Firmware: console20250221 firmware N/A
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
0,0,0,1,75778.802,1.131,1,0
1,0,0,1,75779.475,0.673,1,0
0,0,0,1,75780.61,1.135,1,0
1,0,0,1,75781.28,0.67,1,0
0,0,0,1,75784.184,2.904,1,0
1,0,0,1,75786.138,1.954,1,0
0,0,0,1,75787.878,1.74,1,0
1,0,0,1,75788.517,0.639,1,0
0,0,0,1,75789.66,1.143,1,0
1,0,0,1,75790.343,0.683,1,0
0,0,0,1,75791.494,1.151,1,0
1,0,0,1,75792.178,0.684,1,0
0,0,0,1,75793.336,1.158,1,0
1,0,0,1,75794.028,0.692,1,0
0,0,0,1,75795.195,1.167,1,0
1,0,0,1,75795.891,0.696,1,0
0,0,0,1,75797.076,1.185,1,0
1,0,0,1,75797.777,0.701,1,0
0,0,0,1,75798.968,1.191,1,0
1,0,0,1,75799.682,0.714,1,0
0,0,0,1,75800.895,1.213,1,0
1,0,0,1,75801.619,0.724,1,0
0,0,0,1,75802.86,1.241,1,0
1,0,0,1,75803.598,0.738,1,0
0,0,0,1,75804.858,1.26,1,1
1,0,0,1,75805.616,0.758,1,1
0,0,0,1,75806.912,1.296,1,1
1,0,0,1,75807.687,0.775,1,1
0,0,0,1,75809.023,1.336,1,1
1,0,0,1,75809.816,0.793,1,1
0,0,0,1,75811.175,1.359,0,1
1,0,0,1,75811.989,0.814,0,1
0,0,0,1,75813.374,1.385,0,1
1,0,0,1,75814.197,0.823,0,1
0,0,0,1,75815.592,1.395,0,0
1,0,0,1,75816.411,0.819,0,0
0,0,0,1,75817.784,1.373,0,0
1,0,0,1,75818.596,0.812,0,0
0,0,0,1,75819.946,1.35,0,0
1,0,0,1,75820.739,0.793,0,0
1,0,1,1,75821.267,0.528,0,0
1,0,0,1,75821.27,0.003,0,0
0,0,0,1,75822.065,0.795,0,0
1,0,0,1,75822.837,0.772,0,0
0,0,0,1,75824.126,1.289,0,0
1,0,0,1,75824.889,0.763,0,0
