#Firmware: console20250221 firmware 20250309@3679800073 proteus MINIMAL_PINS 7291
PriLevel,SecLevel,Trigger,Sync,Time,ToothTime,coil,inj
Flag,Flag,Flag,Flag,ms,ms,Flag,Flag
0,0,0,1,1.27567283805E8,0.916,0,0
1,0,0,1,1.27567284753E8,0.948,0,0
0,0,0,1,1.2756728567E8,0.917,0,0
1,0,0,1,1.27567286617E8,0.947,0,0
0,0,0,1,1.27567287533E8,0.916,0,0
1,0,0,1,1.27567288481E8,0.948,0,0
0,0,0,1,1.275672894E8,0.919,0,0
1,0,0,1,1.27567290349E8,0.949,0,0
0,0,0,1,1.27567291267E8,0.918,0,0
1,0,0,1,1.27567292215E8,0.948,0,0
0,0,0,1,1.2756729313E8,0.915,0,0
1,0,0,1,1.27567294078E8,0.948,0,0
0,0,0,1,1.27567294994E8,0.916,0,0
1,0,0,1,1.27567295944E8,0.95,0,0
0,0,0,1,1.27567296858E8,0.914,0,0
1,0,0,1,1.27567297806E8,0.948,0,0
0,0,0,1,1.27567298718E8,0.912,0,0
1,0,0,1,1.27567299666E8,0.948,0,0
0,0,0,1,1.27567300581E8,0.915,0,0
1,0,0,1,1.27567301533E8,0.952,0,0
0,0,0,1,1.27567302447E8,0.914,0,0
1,0,0,1,1.27567303397E8,0.95,0,0
0,0,0,1,1.2756730431E8,0.913,0,0
1,0,0,1,1.27567305263E8,0.953,0,0
0,0,0,1,1.2756730618E8,0.917,0,0
1,0,0,1,1.27567307138E8,0.958,0,1
0,0,0,1,1.27567308057E8,0.919,0,1
1,0,0,1,1.27567309017E8,0.96,1,1
0,0,0,1,1.27567309938E8,0.921,1,1
1,0,0,1,1.27567310901E8,0.963,1,0
0,0,0,1,1.27567311827E8,0.926,1,0
1,0,0,1,1.27567312792E8,0.965,1,0
0,0,0,1,1.27567313716E8,0.924,1,0
1,0,0,1,1.27567314678E8,0.962,1,0
0,0,0,1,1.27567315603E8,0.925,1,0
1,0,0,1,1.27567316566E8,0.963,1,0
0,0,0,1,1.27567317492E8,0.926,1,0
1,0,0,1,1.27567318455E8,0.963,1,0
0,0,0,1,1.2756731938E8,0.925,1,0
1,0,0,1,1.27567320342E8,0.962,1,0
0,0,0,1,1.27567321267E8,0.925,1,0
1,0,0,1,1.2756732223E8,0.963,1,0
0,0,0,1,1.27567323159E8,0.929,1,0
1,0,0,1,1.27567324121E8,0.962,1,0
0,0,0,1,1.27567325047E8,0.926,1,0
1,0,0,1,1.27567326008E8,0.961,1,0
0,0,0,1,1.27567326932E8,0.924,1,0
1,0,0,1,1.27567329236E8,2.304,1,0
0,0,0,1,1.27567330713E8,1.477,1,0
1,0,0,1,1.27567331662E8,0.949,1,0
0,0,0,1,1.2756733259E8,0.928,1,0
1,0,0,1,1.2756733355E8,0.96,1,0
0,0,0,1,1.27567334475E8,0.925,1,0
1,0,0,1,1.27567335433E8,0.958,1,0
0,0,0,1,1.27567336357E8,0.924,1,0
1,0,0,1,1.27567337317E8,0.96,1,0
0,0,0,1,1.27567338243E8,0.926,1,0
1,0,0,1,1.27567339206E8,0.963,1,0
0,0,0,1,1.27567340135E8,0.929,1,0
1,0,0,1,1.27567341097E8,0.962,1,1
0,0,0,1,1.27567342027E8,0.93,1,1
1,0,0,1,1.27567342992E8,0.965,0,1
0,0,0,1,1.27567343927E8,0.935,0,1
1,0,0,1,1.27567344895E8,0.968,0,0
0,0,0,1,1.27567345832E8,0.937,0,0
1,0,0,1,1.27567346798E8,0.966,0,0
0,0,0,1,1.27567347733E8,0.935,0,0
1,0,0,1,1.27567348701E8,0.968,0,0
0,0,0,1,1.27567349638E8,0.937,0,0
1,0,0,1,1.27567350607E8,0.969,0,0
0,0,0,1,1.27567351543E8,0.936,0,0
1,0,0,1,1.2756735251E8,0.967,0,0
0,0,0,1,1.27567353448E8,0.938,0,0
1,0,0,1,1.27567354419E8,0.971,0,0
0,0,0,1,1.27567355357E8,0.938,0,0
1,0,0,1,1.27567356331E8,0.974,0,0
0,0,0,1,1.27567357272E8,0.941,0,0
1,0,0,1,1.27567358243E8,0.971,0,0
0,0,0,1,1.27567359183E8,0.94,0,0
1,0,0,1,1.27567360158E8,0.975,0,0
0,0,0,1,1.275673611E8,0.942,0,0
1,0,0,1,1.27567362075E8,0.975,0,0
0,0,0,1,1.27567363015E8,0.94,0,0
1,0,0,1,1.27567363988E8,0.973,0,0
0,0,0,1,1.27567364928E8,0.94,0,0
1,0,0,1,1.27567365904E8,0.976,0,0
0,0,0,1,1.27567366844E8,0.94,0,0
1,0,0,1,1.27567367819E8,0.975,0,0
0,0,0,1,1.27567368756E8,0.937,0,0
1,0,0,1,1.27567369732E8,0.976,0,0
0,0,0,1,1.27567370669E8,0.937,0,0
1,0,0,1,1.27567371649E8,0.98,0,0
0,0,0,1,1.27567372587E8,0.938,0,0
1,0,0,1,1.27567373568E8,0.981,0,0
0,0,0,1,1.27567374506E8,0.938,0,0
1,0,0,1,1.27567375489E8,0.983,0,1
0,0,0,1,1.27567376433E8,0.944,0,1
1,0,0,1,1.27567377422E8,0.989,1,1
0,0,0,1,1.2756737837E8,0.948,1,1
1,0,0,1,1.2756737936E8,0.99,1,0
0,0,0,1,1.27567380307E8,0.947,1,0
1,0,0,1,1.27567381301E8,0.994,1,0
0,0,0,1,1.27567382252E8,0.951,1,0
1,0,0,1,1.27567383246E8,0.994,1,0
0,0,0,1,1.27567384196E8,0.95,1,0
1,0,0,1,1.27567385188E8,0.992,1,0
0,0,0,1,1.27567386136E8,0.948,1,0
1,0,0,1,1.27567387128E8,0.992,1,0
0,0,0,1,1.27567388079E8,0.951,1,0
1,0,0,1,1.27567389072E8,0.993,1,0
0,0,0,1,1.27567390022E8,0.95,1,0
1,0,0,1,1.27567391009E8,0.987,1,0
0,0,0,1,1.27567391957E8,0.948,1,0
1,0,0,1,1.27567392941E8,0.984,1,0
0,0,0,1,1.27567393888E8,0.947,1,0
1,0,0,1,1.27567394874E8,0.986,1,0
0,0,0,1,1.27567395816E8,0.942,1,0
1,0,0,1,1.27567398182E8,2.366,1,0
0,0,0,1,1.27567399674E8,1.492,1,0
1,0,0,1,1.27567400646E8,0.972,1,0
0,0,0,1,1.27567401593E8,0.947,1,0
1,0,0,1,1.27567402572E8,0.979,1,0
0,0,0,1,1.27567403516E8,0.944,1,0
1,0,0,1,1.27567404498E8,0.982,1,0
0,0,0,1,1.27567405445E8,0.947,1,0
1,0,0,1,1.27567406429E8,0.984,1,0
